1883 3.661453,14.073794,9.314258 0.151383 0.169951 -0.197314
1884 3.456345,14.098937,9.354457 0.144977 0.164966 -0.201229
1885 -16.917166,-2.032384,-2.836334 -0.110807 0.028659 -0.400746
1886 -16.378262,-4.045697,-3.713138 -0.121117 -0.108547 -0.303809
1887 -16.685352,-3.149544,-3.172792 -0.129017 -0.042258 -0.344683
1888 -17.050072,-1.157542,-2.510992 -0.080511 0.080503 -0.454065
1889 -15.324724,-5.768259,-5.505216 -0.063262 -0.171107 -0.262866
1890 -15.395408,-5.611722,-5.469378 -0.064694 -0.158581 -0.275656
1891 -15.864685,-5.538573,-4.008644 -0.090512 -0.323958 -0.169265
1892 -15.266104,-7.186632,-3.710962 0.118306 -0.777567 0.134037
1893 -11.849675,-12.564964,-0.578642 -0.787340 -0.334131 0.254941
1894 -12.250229,-12.184478,-0.301538 -0.718490 -0.300649 0.239660
1895 -15.459921,-6.930437,-3.380740 0.062513 -0.783199 0.120321
1896 -15.693888,-6.016122,-3.994022 -0.056348 -0.430332 -0.103954
1897 -15.598559,-6.456769,-3.667646 -0.012527 -0.594813 -0.003132
1898 -13.491206,-10.795156,0.206158 -0.560508 -0.246992 0.246774
1899 -13.648411,-10.595630,-0.188830 -0.536505 -0.250174 0.242160
1900 -14.576504,-9.164493,-1.440400 -0.302437 -0.393483 0.286044
1901 -9.703131,-14.038120,2.734599 -0.800723 -0.466152 0.338559
1902 -9.880054,-13.911569,2.747192 -0.809397 -0.465219 0.347767
1903 -4.274221,-16.261036,-4.002410 -0.392644 -0.619944 -0.242854
1904 -16.852062,3.665280,0.924510 0.131288 0.200933 -0.725933
1905 -5.241636,-16.011929,-3.852876 -0.437526 -0.534147 -0.217332
1906 -16.925596,3.208859,1.232981 0.157484 0.211950 -0.753073
1907 -17.021135,2.472867,1.573707 0.136986 0.207354 -0.729462
1908 -10.565321,-12.894805,4.558939 -0.700976 -0.356003 0.317758
1909 -15.576819,-7.470946,0.244604 -0.371387 -0.689073 0.415370
1910 -15.666776,-7.278977,0.276872 -0.372528 -0.720174 0.406262
1911 -16.870815,1.332817,3.457002 -0.278383 0.034771 -0.258576
1912 -10.280098,-12.230211,6.590365 -0.673125 -0.304940 0.306204
1913 -16.701101,0.950869,4.305448 -0.533648 -0.064263 -0.003967
1914 -8.836277,-12.910415,7.345759 -0.685139 -0.390872 0.357963
1915 -2.186426,-17.005615,-2.186138 -0.273769 -0.883236 -0.111068
1916 -13.668472,-3.957932,9.799987 -0.485969 -0.053210 -0.072356
1917 -1.723558,-17.183567,-0.723643 -0.239230 -0.754825 -0.080484
1918 0.002306,-17.155291,2.120798 -0.112280 -0.864582 0.016107
1919 7.559631,-6.728213,14.010989 0.167456 -0.120673 0.121966
1920 -3.563803,3.452598,16.548813 0.266053 0.249163 -0.679103
1921 2.161644,-2.913966,16.896217 0.050255 0.065829 -0.082596
1922 3.127565,0.799346,16.975082 0.141396 0.155628 -0.264290
1923 17.130516,-1.267509,-1.858647 0.447423 0.121381 -0.642914
1924 1.317871,2.826259,16.994095 0.242799 0.228858 -0.553074
1925 2.999525,2.321691,16.856850 0.165753 0.181486 -0.336716
1926 17.131126,-1.262552,-1.856391 0.447705 0.121513 -0.642731
1927 17.133339,-1.263236,-1.835430 0.447837 0.121240 -0.642019
1928 6.335003,0.485571,16.069206 0.138236 0.110543 -0.090665
1929 13.879015,1.480569,10.184819 0.327223 0.122703 -0.225708
1930 7.579079,0.669223,15.514319 0.160207 0.106260 -0.068239
1931 -3.447847,14.011241,9.486873 -0.194773 0.027256 -0.230352
1932 14.110363,1.372657,9.877440 0.333239 0.121213 -0.242417
1933 6.555973,2.628446,15.768695 0.144746 0.147052 -0.125984
1934 7.180443,2.764153,15.470597 0.152046 0.147598 -0.107469
1935 7.507969,2.494006,15.360833 0.156954 0.140631 -0.097568
1936 -1.166636,12.589236,11.764928 -0.027484 0.136623 -0.213166
1937 14.645462,0.691549,9.142905 0.346910 0.107886 -0.292470
1938 6.461550,9.047894,13.220023 0.149438 0.236302 -0.132926
1939 6.095806,9.815696,12.839679 0.149519 0.241303 -0.135281
1940 14.851391,-0.348392,8.825816 0.349986 0.087008 -0.330613
1941 -1.140982,13.369052,10.872264 -0.045579 0.108611 -0.220975
1942 0.184458,13.926764,10.209771 0.003488 0.109311 -0.231099
1943 1.615419,13.931193,10.076993 0.067767 0.139176 -0.220778
1944 1.749920,14.069234,9.860215 0.076186 0.135925 -0.224017
1945 12.527985,3.403140,11.400987 0.282305 0.168035 -0.158622
1946 7.760273,8.112273,13.129313 0.168807 0.239414 -0.123143
1947 11.926620,3.567616,11.980865 0.263830 0.171031 -0.144428
1948 8.331150,7.626477,13.070987 0.178621 0.235885 -0.119573
1949 8.538433,9.378472,11.726638 0.197478 0.272774 -0.110434
1950 10.825155,4.828704,12.569276 0.231130 0.195899 -0.128443
1951 9.482353,6.372409,12.958766 0.199853 0.222607 -0.116289
1952 8.428703,10.079093,11.212665 0.199647 0.281336 -0.105881
1953 2.466469,14.155688,9.579217 0.109945 0.144578 -0.217646
1954 8.780100,9.740722,11.242427 0.202811 0.280939 -0.105908
1955 6.564560,12.292949,10.202037 0.191473 0.262213 -0.121495
1956 6.436069,12.502864,10.026986 0.192671 0.258275 -0.124230
1957 2.690386,14.124627,9.564868 0.119186 0.150177 -0.213762
1958 3.024355,14.158992,9.413062 0.131643 0.154560 -0.209802
1959 4.351072,13.744470,9.508037 0.166045 0.196333 -0.177191
1960 4.126680,13.850677,9.453601 0.161445 0.188059 -0.183555
1961 5.323839,13.467406,9.409574 0.187862 0.221938 -0.153192
1962 -17.006989,-1.225665,-2.758516 -0.081047 0.078135 -0.451171
1963 -15.229795,-5.837847,-5.692141 -0.064753 -0.155745 -0.270312
1964 -15.405918,-5.464186,-5.587508 -0.065614 -0.130111 -0.298818
1965 -15.269917,-5.947643,-5.466885 -0.060321 -0.194765 -0.241828
1966 -12.805593,-11.600419,0.240443 -0.639592 -0.265220 0.237102
1967 -13.980018,-9.714394,-2.954253 -0.262964 -0.343084 0.212078
1968 -15.506281,-6.368306,-4.177389 -0.015773 -0.481482 -0.067992
1969 -13.835193,-10.350763,-0.159974 -0.514933 -0.255401 0.250062
1970 -17.220873,-0.208222,-1.318396 -0.014756 0.132182 -0.543565
1971 -8.799267,-14.688789,-2.341562 -0.629546 -0.347041 0.012996
1972 -13.947914,-10.199310,0.067301 -0.507305 -0.262239 0.263725
1973 -14.405808,-9.392656,-1.670729 -0.301828 -0.376072 0.276043
1974 -17.222496,1.168561,-0.581347 0.149266 0.215660 -0.745537
1975 -8.264426,-15.061940,-1.876723 -0.602641 -0.373592 0.001327
1976 -14.225994,-9.806831,0.113657 -0.479054 -0.289127 0.285874
1977 -14.730377,-8.989506,-0.861759 -0.361951 -0.374820 0.289969
1978 -14.411450,-9.532490,0.004402 -0.455512 -0.314873 0.298650
1979 -9.822804,-13.840119,3.265153 -0.775578 -0.448393 0.338618
1980 -10.116493,-13.487688,3.799014 -0.740194 -0.410918 0.329324
1981 -14.583382,-9.265047,0.193525 -0.445585 -0.349693 0.327560
1982 -5.068601,-15.923718,-4.409048 -0.420317 -0.518955 -0.251112
1983 -9.774517,-13.757116,3.728376 -0.751605 -0.434912 0.334830
1984 -17.263565,-0.331146,-0.457724 -0.019558 0.123205 -0.539897
1985 -9.127446,-13.990885,4.433855 -0.775968 -0.495019 0.389089
1986 -7.199169,-15.511493,-2.501843 -0.538666 -0.415386 -0.078774
1987 -16.737736,4.044646,1.328988 -0.058065 0.111586 -0.520366
1988 -15.256768,-8.108913,0.040622 -0.372236 -0.548384 0.395899
1989 0.963524,-12.940036,-11.411684 -0.106409 -0.375276 -0.674777
1990 -9.183820,-13.662447,5.263980 -0.729352 -0.452914 0.372876
1991 -2.578072,-16.764296,-3.323508 -0.307637 -0.900081 -0.190675
1992 -15.409958,-7.798752,0.484332 -0.399547 -0.646247 0.440936
1993 0.972263,-12.945770,-11.404448 -0.106202 -0.375878 -0.674654
1994 0.974394,-12.940674,-11.410044 -0.106004 -0.375430 -0.674930
1995 -6.605342,-15.721029,-2.813669 -0.507625 -0.449370 -0.119479
1996 -9.406783,-12.806915,6.797393 -0.682900 -0.371524 0.346357
1997 -6.446980,-15.717164,-3.178459 -0.495845 -0.452329 -0.145125
1998 -10.221276,-10.693971,8.935594 -0.750341 -0.249220 0.297175
1999 -9.784248,-11.526686,8.372500 -0.728896 -0.277882 0.307891
2000 -11.200320,-8.943888,9.654300 -0.869769 -0.259419 0.336469
2001 -11.243088,-8.423803,10.063350 -0.892676 -0.268423 0.350979
2002 -15.724627,5.549872,4.495942 -0.492307 0.216652 -0.072788
2003 -15.304817,5.869586,5.439907 -0.374655 0.339367 -0.189857
2004 10.271559,-7.941560,11.409043 0.335368 -0.185828 0.083535
2005 -7.353104,-6.848047,14.060405 -0.429347 -0.099651 0.133825
2006 7.590580,-7.823271,13.413497 0.173897 -0.173316 0.152925
2007 -13.318546,2.543847,10.702888 0.065582 0.188960 -0.545361
2008 14.637329,-4.373059,8.079677 0.371388 0.007038 -0.396448
2009 -5.095689,4.512357,15.878348 0.156237 0.210585 -0.513547
2010 -4.211022,5.876365,15.689456 0.145173 0.208268 -0.476792
2011 -5.267838,9.702216,13.282874 -0.011906 0.155948 -0.309824
2012 14.843605,-2.944762,8.344197 0.350234 0.042680 -0.404408
2013 17.132065,-1.270355,-1.842434 0.447402 0.121096 -0.642414
2014 6.683441,0.888551,15.909785 0.144451 0.114149 -0.090544
2015 17.132744,-1.254166,-1.847098 0.448226 0.121671 -0.642232
2016 -2.962557,14.065509,9.570262 -0.168289 0.035994 -0.235473
2017 17.133904,-1.253029,-1.837076 0.448366 0.121587 -0.641860
2018 14.407543,1.030023,9.482459 0.341256 0.114540 -0.267999
2019 7.780241,1.563897,15.348857 0.162712 0.121413 -0.080393
2020 5.715277,10.225425,12.693652 0.145525 0.239702 -0.137714
2021 -1.362864,13.643388,10.499053 -0.062664 0.092531 -0.226941
2022 -0.740128,13.459521,10.795012 -0.028944 0.111744 -0.221032
2023 15.035431,0.255741,8.510943 0.353891 0.102349 -0.335949
2024 -1.282438,13.929927,10.125865 -0.065808 0.079866 -0.233900
2025 -1.235203,14.216914,9.724452 -0.070674 0.065525 -0.243402
2026 -1.631878,14.457210,9.301978 -0.103289 0.040788 -0.251379
2027 -1.747535,14.672353,8.936488 -0.119607 0.022899 -0.260017
2028 12.737198,2.942044,11.297439 0.290046 0.157340 -0.165217
2029 -0.253822,13.981610,10.132846 -0.016909 0.097633 -0.234075
2030 1.451290,14.125747,9.827697 0.063258 0.128031 -0.229766
2031 0.413692,14.080956,9.988975 0.013696 0.108420 -0.236045
2032 2.073473,14.043797,9.833800 0.089972 0.142624 -0.218696
2033 0.699141,14.414685,9.483787 0.030262 0.099694 -0.249168
2034 0.868097,14.327548,9.601323 0.037918 0.107566 -0.243906
2035 0.815058,14.486720,9.363906 0.037009 0.097875 -0.251896
2036 11.373100,4.371207,12.249137 0.246504 0.189643 -0.135107
2037 10.003727,5.517650,12.959685 0.210081 0.206814 -0.117033
2038 2.240898,14.159127,9.629395 0.099846 0.140336 -0.220706
2039 10.680252,5.282126,12.510310 0.227414 0.206011 -0.127412
2040 6.818443,11.966971,10.421222 0.191418 0.267943 -0.117276
2041 6.928085,12.163573,10.116530 0.197460 0.269557 -0.115375
2042 8.677372,10.013070,11.081426 0.202935 0.283510 -0.104830
2043 8.876827,9.859599,11.061221 0.204960 0.283976 -0.104935
2044 7.592197,12.718921,8.880507 0.224681 0.284953 -0.107097
2045 8.528698,10.549951,10.691163 0.204906 0.288264 -0.103348
2046 8.214939,10.784442,10.702592 0.202203 0.286250 -0.103822
2047 7.498369,12.845416,8.777333 0.226257 0.282145 -0.108292
2048 2.864866,14.198031,9.404059 0.126824 0.149926 -0.213693
2049 4.906187,13.557494,9.506587 0.178507 0.212999 -0.163167
2050 -16.523512,-3.463426,-3.656284 -0.111540 -0.048801 -0.348886
2051 -16.759138,-2.672727,-3.219363 -0.112192 -0.000504 -0.380871
2052 -15.342851,-5.408729,-5.810308 -0.065235 -0.102573 -0.319599
2053 -16.786362,-2.790453,-2.968587 -0.128982 -0.021400 -0.358869
2054 -15.311556,-5.637084,-5.674743 -0.065363 -0.138320 -0.288428
2055 -15.131880,-6.024328,-5.758906 -0.064900 -0.163613 -0.257142
2056 -16.059017,-5.108650,-3.799328 -0.116199 -0.258238 -0.204884
2057 -14.318870,-9.050996,-3.401197 -0.073307 -0.473487 0.227791
2058 -15.170792,-7.472583,-3.533892 0.165987 -0.860564 0.211342
2059 -14.105307,-9.686443,-2.398928 -0.284012 -0.352864 0.242648
2060 -17.234282,0.874446,-0.733070 0.109391 0.198098 -0.697588
2061 -17.233625,1.151282,0.004402 0.163352 0.220753 -0.761333
2062 -9.940672,-13.775932,3.178327 -0.783541 -0.448662 0.343115
2063 -4.729295,-16.008953,-4.477186 -0.404665 -0.544526 -0.262254
2064 -3.426511,-16.533701,-3.690195 -0.354972 -0.743378 -0.227887
2065 -14.759897,-8.976631,0.337000 -0.434923 -0.393969 0.358847
2066 -10.198481,-13.278217,4.286386 -0.725589 -0.396528 0.333606
2067 -17.085621,1.616883,1.949039 0.031131 0.164167 -0.611641
2068 -7.468601,-15.384418,-2.495891 -0.550869 -0.399171 -0.066604
2069 -17.075617,1.919826,1.749563 0.087661 0.188511 -0.674746
2070 0.971218,-12.935860,-11.415764 -0.106018 -0.374964 -0.675104
2071 -15.147627,-8.300094,0.436899 -0.409651 -0.530452 0.418254
2072 -15.277464,-8.064877,0.288332 -0.389123 -0.575901 0.420070
2073 -15.497952,-7.631108,0.309983 -0.379828 -0.667767 0.426727
2074 -9.319216,-13.191382,6.152358 -0.694713 -0.405564 0.358050
2075 -10.157475,-11.975981,7.217601 -0.682238 -0.292091 0.303690
2076 -2.379339,-16.888044,-2.806146 -0.294031 -0.939856 -0.142473
2077 -9.159050,-12.272989,8.012210 -0.701760 -0.327091 0.331031
2078 -10.550812,-9.772750,9.583274 -0.792157 -0.241277 0.306743
2079 -1.799562,-17.049221,-2.199739 -0.242689 -0.876844 -0.119739
2080 -1.276829,-15.578169,7.382398 -0.420082 -0.657970 0.323115
2081 11.195555,-6.869024,11.233703 0.359428 -0.136500 0.015053
2082 8.667530,-8.967761,11.967105 0.252948 -0.239348 0.162282
2083 -13.048582,4.019135,10.580983 0.103886 0.212808 -0.602090
2084 3.094587,-4.645002,16.356316 0.027206 -0.006577 0.032916
2085 -4.477619,13.185952,10.212916 -0.195105 0.048618 -0.211809
2086 -4.797544,13.460618,9.695655 -0.240289 0.020919 -0.205033
2087 2.314369,1.843532,17.023338 0.181190 0.193350 -0.392177
2088 17.130287,-1.263089,-1.863712 0.447618 0.121583 -0.642995
2089 4.994997,1.108717,16.504326 0.130383 0.131434 -0.155535
2090 15.103249,-2.630012,7.974721 0.338209 0.055773 -0.446263
2091 14.153152,1.958377,9.715451 0.333027 0.136524 -0.242832
2092 5.706194,0.615627,16.298595 0.130815 0.118361 -0.113433
2093 13.871311,1.846292,10.135066 0.325733 0.131506 -0.223773
2094 5.364969,2.017417,16.300316 0.134893 0.146281 -0.160977
2095 6.801590,2.211789,15.728862 0.147746 0.138532 -0.112127
2096 6.306265,9.240829,13.161227 0.148129 0.236820 -0.134063
2097 6.284266,9.558318,12.942863 0.150934 0.241113 -0.134124
2098 15.071770,-1.297053,8.352019 0.347134 0.072948 -0.385684
2099 6.486296,9.456054,12.918399 0.154211 0.243228 -0.132621
2100 -2.424479,14.431510,9.167874 -0.155893 0.021695 -0.246875
2101 15.060780,-0.550846,8.452905 0.350268 0.085981 -0.360970
2102 6.368355,9.707160,12.789927 0.154298 0.244685 -0.133198
2103 -2.124156,14.568017,9.025226 -0.141480 0.019325 -0.253502
2104 14.978531,-0.108739,8.614280 0.351338 0.093522 -0.339985
2105 14.809448,0.263675,8.898242 0.349793 0.099484 -0.314603
2106 -0.844021,13.661958,10.529500 -0.037309 0.101376 -0.226097
2107 -0.516745,13.831370,10.327350 -0.025822 0.099130 -0.230044
2108 1.320601,13.981330,10.050340 0.055436 0.131913 -0.225854
2109 -1.373571,14.570464,9.165881 -0.090965 0.040048 -0.257204
2110 0.434044,14.275516,9.707675 0.015128 0.100377 -0.244062
2111 1.140129,14.264777,9.666284 0.050472 0.115800 -0.238747
2112 12.268318,3.649432,11.605163 0.273798 0.173435 -0.151814
2113 12.015957,3.816733,11.813392 0.265770 0.177071 -0.146332
2114 0.921818,14.455379,9.402431 0.042145 0.101672 -0.249501
2115 11.727356,3.998591,12.040938 0.257060 0.181253 -0.140822
2116 9.763391,6.099093,12.881606 0.205967 0.218443 -0.117819
2117 8.874199,9.417989,11.442153 0.202743 0.276975 -0.107720
2118 7.386417,11.610709,10.437617 0.197800 0.278330 -0.109289
2119 9.117174,9.542483,11.143920 0.207074 0.282020 -0.106351
2120 2.557762,14.269898,9.383636 0.116779 0.140807 -0.221210
2121 7.383602,12.791968,8.951085 0.222820 0.277594 -0.111000
2122 8.797909,10.144187,10.864831 0.205787 0.286979 -0.103930
2123 7.989748,11.291236,10.343698 0.204188 0.286912 -0.104082
2124 6.328718,12.770377,9.754043 0.196309 0.253256 -0.127150
2125 6.015377,12.858302,9.836326 0.190495 0.246591 -0.133675
2126 7.612926,12.785968,8.765609 0.226773 0.286314 -0.106248
2127 5.790565,13.032287,9.741530 0.189008 0.239862 -0.139290
2128 4.576271,13.704722,9.459643 0.172299 0.202205 -0.172303
2129 3.430075,14.243850,9.141912 0.147572 0.157683 -0.206587
2130 5.097820,13.611156,9.327292 0.185449 0.213892 -0.160230
2131 4.735233,13.768973,9.286403 0.179252 0.202830 -0.170656
2132 3.827749,14.097632,9.210744 0.157801 0.172129 -0.195502
2133 -16.925896,-1.693182,-3.000752 -0.093754 0.055669 -0.426420
2134 -16.642624,-3.005715,-3.517114 -0.106230 -0.013758 -0.375076
2135 -15.168389,-6.152415,-5.523011 -0.058329 -0.207507 -0.225861
2136 -10.838196,-13.353015,-1.694001 -0.842266 -0.360361 0.225868
2137 -10.220171,-13.887986,-1.153176 -0.775996 -0.367401 0.183632
2138 -11.359369,-12.979111,-1.068604 -0.874807 -0.371809 0.278032
2139 -12.931713,-11.454807,-0.399524 -0.624382 -0.262212 0.229487
2140 -13.862355,-9.938882,-2.756566 -0.324247 -0.313442 0.209456
2141 -15.396782,-6.646302,-4.150049 0.019241 -0.548579 -0.020925
2142 -9.344052,-14.441206,-1.676052 -0.681956 -0.352620 0.083476
2143 -17.248777,-0.062523,-0.903436 0.006362 0.140972 -0.569803
2144 -14.634775,-9.111635,-1.157458 -0.334185 -0.379605 0.286551
2145 -17.223614,1.113986,0.660344 0.138519 0.211393 -0.733384
2146 -16.919510,3.384162,0.750036 0.209789 0.234010 -0.813384
2147 -9.872549,-13.715440,3.621799 -0.753326 -0.431331 0.332808
2148 -17.034246,2.739783,0.791317 0.263017 0.257142 -0.873609
2149 -14.844510,-8.838479,-0.247721 -0.396775 -0.399392 0.328897
2150 -17.167271,1.276344,1.410397 0.084223 0.187590 -0.672338
2151 -7.818700,-15.241465,-2.291876 -0.570838 -0.384410 -0.040631
2152 -9.597481,-13.724510,4.269811 -0.761672 -0.457169 0.367097
2153 0.954832,-12.943600,-11.408376 -0.106825 -0.375524 -0.674463
2154 -5.487106,-16.006666,-3.518693 -0.453958 -0.527333 -0.193133
2155 0.968262,-12.928696,-11.424118 -0.105970 -0.374288 -0.675391
2156 -14.948490,-8.661861,0.233491 -0.411096 -0.448388 0.378862
2157 -9.419117,-13.377758,5.570104 -0.708773 -0.419232 0.358923
2158 0.963957,-12.946711,-11.404083 -0.106543 -0.375889 -0.674469
2159 -7.163139,-15.408016,-3.157268 -0.525622 -0.402533 -0.114051
2160 -9.943466,-12.311937,6.945605 -0.677329 -0.318532 0.317351
2161 -9.918093,-12.719653,6.208192 -0.678928 -0.349460 0.328524
2162 -6.826626,-15.585868,-3.028236 -0.513342 -0.427849 -0.122069
2163 -6.600035,-15.650236,-3.194191 -0.501520 -0.440007 -0.140090
2164 0.981453,-12.938617,-11.411767 -0.105686 -0.375306 -0.675145
2165 -2.189918,-16.789961,-3.469333 -0.275705 -0.901718 -0.205179
2166 0.980927,-12.945282,-11.404261 -0.105857 -0.375912 -0.674822
2167 -15.937385,5.715096,3.406156 -0.558670 -0.061603 -0.009188
2168 -1.027706,-17.230089,-0.916316 -0.189057 -0.772487 -0.100341
2169 4.508669,-6.409561,15.404731 0.045444 -0.090688 0.125734
2170 -1.254215,1.030044,17.202236 0.273672 0.250236 -0.663468
2171 17.131096,-1.268903,-1.852391 0.447399 0.121261 -0.642728
2172 17.129818,-1.272580,-1.861647 0.447129 0.121255 -0.643127
2173 2.023767,2.459617,16.982025 0.202470 0.208483 -0.450016
2174 3.350964,1.632688,16.871937 0.150103 0.164679 -0.281486
2175 4.117210,1.599469,16.704784 0.138488 0.152632 -0.219394
2176 -3.979424,13.872434,9.482799 -0.220124 0.020173 -0.220974
2177 4.835321,1.509009,16.519859 0.133152 0.140585 -0.174374
2178 14.073961,1.693934,9.879155 0.331454 0.128989 -0.238219
2179 17.131214,-1.256301,-1.859762 0.448011 0.121753 -0.642714
2180 14.494804,1.541284,9.277310 0.343126 0.127786 -0.270839
2181 7.310829,1.263581,15.605348 0.154982 0.118309 -0.083362
2182 17.131874,-1.256406,-1.853604 0.448055 0.121676 -0.642504
2183 6.044682,2.052644,16.056210 0.138733 0.141763 -0.134514
2184 15.021889,-2.160054,8.263820 0.344685 0.058850 -0.409442
2185 17.133179,-1.248370,-1.846977 0.448535 0.121856 -0.642105
2186 7.684824,2.285468,15.305869 0.159968 0.135519 -0.092219
2187 15.226406,-0.919776,8.117764 0.347586 0.082587 -0.394790
2188 -2.423658,14.652717,8.809796 -0.168723 0.003886 -0.253902
2189 8.604156,2.480414,14.777047 0.174397 0.134956 -0.089406
2190 7.683832,8.578559,12.874953 0.172120 0.246482 -0.124319
2191 8.117451,7.980485,12.993526 0.176253 0.240546 -0.121090
2192 7.855410,9.074649,12.422847 0.182020 0.255864 -0.123002
2193 0.015505,14.179240,9.857383 -0.006215 0.094717 -0.240943
2194 -1.507626,14.760087,8.835040 -0.106811 0.022874 -0.265666
2195 11.989838,4.212092,11.704688 0.264301 0.186575 -0.145646
2196 11.260986,4.838201,12.176509 0.242957 0.200571 -0.133810
2197 10.286098,5.624827,12.689628 0.218021 0.210750 -0.123328
2198 2.734169,14.309001,9.273652 0.124230 0.142106 -0.219993
2199 9.039003,9.857818,10.930684 0.207564 0.286262 -0.104782
2200 6.009373,13.096606,9.520112 0.196588 0.242131 -0.135311
2201 5.503841,13.307288,9.533282 0.188475 0.229138 -0.147577
2202 4.372540,13.854699,9.336465 0.169764 0.192832 -0.179450
2203 4.138531,13.944476,9.309260 0.164347 0.184707 -0.185862
2204 -16.857325,-2.475213,-2.842400 -0.125480 -0.002742 -0.372862
2205 -17.079596,-0.976917,-2.383332 -0.073036 0.090538 -0.465771
2206 -15.000493,-6.130038,-5.986644 -0.069725 -0.142394 -0.263618
2207 -17.112268,-0.722318,-2.234187 -0.060532 0.104297 -0.484093
2208 -13.855060,-9.662029,-3.635106 -0.252796 -0.322167 0.164442
2209 -15.031695,-6.309489,-5.716342 -0.062394 -0.192563 -0.226253
2210 -15.411613,-5.723538,-5.305758 -0.062504 -0.190788 -0.251607
2211 -15.282307,-6.052901,-5.314945 -0.055328 -0.227258 -0.218234
2212 -9.530361,-14.161861,-2.695748 -0.676584 -0.323049 0.051336
2213 -13.184065,-11.158191,-0.517982 -0.587685 -0.255885 0.229556
2214 -15.384802,-5.883296,-5.208336 -0.058086 -0.222746 -0.226945
2215 -15.679486,-5.812597,-4.336395 -0.063856 -0.338475 -0.160306
2216 -13.107332,-11.260236,-0.066547 -0.605138 -0.255559 0.234026
2217 -14.163159,-9.707329,-1.928377 -0.325506 -0.342560 0.254893
2218 -13.389456,-10.919998,-0.256088 -0.566133 -0.251036 0.235737
2219 -14.381006,-9.513568,-1.107634 -0.376031 -0.331541 0.272451
2220 -17.257475,0.141658,-0.705246 0.030629 0.154187 -0.600267
2221 -14.739914,-9.013680,-0.181277 -0.411658 -0.376551 0.322747
2222 -16.775421,4.000361,0.925576 0.045708 0.165673 -0.633764
2223 -7.411673,-15.325370,-2.980723 -0.540418 -0.392314 -0.093323
2224 -9.317458,-13.738911,4.810276 -0.756120 -0.471336 0.384567
2225 -10.076078,-13.167944,4.875920 -0.715490 -0.393709 0.342573
2226 -15.025682,-8.529900,0.069708 -0.393923 -0.467129 0.376177
2227 -15.148287,-8.307167,0.227325 -0.393647 -0.520064 0.403203
2228 -17.017681,1.634669,2.462178 -0.065897 0.125787 -0.502482
2229 -9.655090,-13.073470,5.879550 -0.692415 -0.385615 0.344789
2230 -15.154461,-8.294243,0.281704 -0.397140 -0.525541 0.408151
2231 0.979803,-12.932285,-11.419077 -0.105606 -0.374713 -0.675416
2232 0.987974,-12.936590,-11.413502 -0.105389 -0.375179 -0.675350
2233 -16.253117,5.378129,2.274186 -0.676719 -0.250315 0.109081
2234 -15.463265,6.383292,4.289706 -0.654178 0.316216 -0.031952
2235 -2.173750,-13.948566,9.975299 -0.530156 -0.620959 0.419512
2236 -2.046684,-12.955684,11.258191 -0.470126 -0.508869 0.380358
2237 -4.496806,-10.867996,12.665254 -0.500430 -0.313979 0.303548
2238 12.293602,-6.858648,10.026988 0.419715 -0.141543 -0.053938
2239 9.990738,-8.972532,10.882733 0.346828 -0.244449 0.121571
2240 -14.618271,6.322246,6.679978 -0.033203 0.216126 -0.506599
2241 -8.969486,-2.614779,14.535434 -0.167717 0.079122 -0.171388
2242 -10.398388,-3.257760,13.409886 -0.285383 0.041826 -0.114580
2243 10.887770,-8.040592,10.749141 0.379785 -0.196360 0.060696
2244 2.176252,-4.695438,16.489277 0.003284 -0.005696 0.023547
2245 -6.050276,11.757066,11.109366 -0.163961 0.085303 -0.233086
2246 14.859802,-3.329986,8.169078 0.349854 0.037447 -0.421225
2247 17.133114,-1.273280,-1.830646 0.447342 0.120861 -0.642067
2248 2.657436,2.102778,16.942867 0.173475 0.187282 -0.365530
2249 -4.490400,13.711619,9.488547 -0.243122 0.013380 -0.209883
2250 14.227684,1.745566,9.647132 0.335429 0.131484 -0.249199
2251 6.994453,1.340647,15.743255 0.149953 0.120710 -0.092695
2252 5.512222,1.598037,16.297981 0.133733 0.137826 -0.145279
2253 13.729223,2.274611,10.240489 0.320379 0.141460 -0.213660
2254 8.274258,2.290177,14.994704 0.169156 0.132066 -0.087543
2255 6.507635,9.322124,13.004859 0.153219 0.241577 -0.132541
2256 13.418100,2.472394,10.600593 0.311006 0.145720 -0.195460
2257 -0.954906,13.335567,10.931258 -0.036528 0.113021 -0.219529
2258 -0.819870,14.100711,9.935557 -0.045868 0.080517 -0.239066
2259 -0.421213,14.208495,9.805980 -0.028321 0.083469 -0.242728
2260 -0.999931,14.644649,9.095737 -0.069762 0.044444 -0.262484
2261 -0.278337,14.450614,9.450438 -0.023807 0.074117 -0.253669
2262 -1.313549,14.780568,8.831809 -0.094323 0.026551 -0.267965
2263 0.120432,14.430741,9.484212 -0.001412 0.085012 -0.252124
2264 0.443953,14.452929,9.440734 0.016757 0.091861 -0.252360
2265 0.555840,14.572759,9.248446 0.024167 0.087759 -0.258038
2266 1.970652,14.216121,9.604346 0.088845 0.132861 -0.226666
2267 2.304256,14.316443,9.378293 0.106564 0.133486 -0.226520
2268 9.183239,9.139361,11.424539 0.206338 0.275854 -0.108657
2269 7.164450,11.859370,10.311656 0.197168 0.274498 -0.111958
2270 10.953693,5.470822,12.188426 0.234649 0.213588 -0.130150
2271 6.797159,12.433547,9.873820 0.200017 0.265752 -0.117785
